syn_id,file_name,data_type,assay_type,file_format,is_multi_specimen,file_size_bytes,study_code
syn597325346,sample95117_wgs_001165.fastq.gz,variant calls,WGS,FASTQ,false,126753709278,LC
syn642060952,sample33979_methylation_array_001166.idat,DNA methylation,methylation array,IDAT,false,532384789,LLFS
syn606995192,sample2722_wgs_001167.cram,variant calls,WGS,CRAM,false,122840364025,ILO
syn845694303,sample43041_wgs_001168.fastq.gz,variant calls,WGS,FASTQ,false,47227278189,HSDOA
syn586337387,sample16107_proteomics_001169.mzML,protein abundance,proteomics,mzML,false,4521407574,LLFS
syn136053850,sample77107_rnaseq_001170.bam,gene expression,RNAseq,BAM,false,2691373353,CDCP
syn171342166,sample89232_wgs_001171.fastq.gz,variant calls,WGS,FASTQ,false,7851880671,ILO
syn471223443,sample4793_metabolomics_001172.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1210886953,LLFS
syn667667147,sample60510_proteomics_001173.counts.csv,protein abundance,proteomics,processed counts (CSV),false,170445460,CDCP
syn743619040,sample43432_wgs_001174.vcf.gz,variant calls,WGS,VCF,false,99355457013,LC
syn951611871,sample68562_wes_001175.fastq.gz,variant calls,WES,FASTQ,false,13762077183,HSDOA
syn143765353,sample93637_wes_001176.fastq.gz,variant calls,WES,FASTQ,false,11367839306,LC
syn510258894,sample36950_methylation_array_001177.idat,DNA methylation,methylation array,IDAT,false,989410174,ILO
syn438999595,sample65367_scrnaseq_001178.fastq.gz,gene expression,scRNAseq,FASTQ,false,669221769,LG
syn812335527,sample71647_rnaseq_001179.bam,gene expression,RNAseq,BAM,false,5345699883,LLFS
syn453318639,sample42418_methylation_array_001180.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,724063375,ASDOEL
syn861559552,sample97718_metabolomics_001181.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,486777200,CDCP
syn420479746,sample28843_methylation_array_001182.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,297464153,CDCP
syn181734912,sample77370_wgs_001183.vcf.gz,variant calls,WGS,VCF,false,27934246916,HSDOA
syn999771882,sample19552_wgs_001184.vcf.gz,variant calls,WGS,VCF,false,12079424362,LG
syn610420833,sample2437_rnaseq_001185.bam,gene expression,RNAseq,BAM,false,3548701089,LC
syn327055555,sample62535_methylation_array_001186.idat,DNA methylation,methylation array,IDAT,false,742443797,HSDOA
syn255275891,sample46537_metabolomics_001187.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1954644612,CDCP
syn35403333,sample12298_rnaseq_001188.bam,gene expression,RNAseq,BAM,false,2550681175,LG
syn505043564,sample45237_wgs_001189.cram,variant calls,WGS,CRAM,false,102367774865,LC
syn590616156,sample86029_rnaseq_001190.fastq.gz,gene expression,RNAseq,FASTQ,false,4235887499,CDCP
syn393345329,sample79577_wgs_001191.cram,variant calls,WGS,CRAM,false,2844919753,LC
syn932482322,sample73498_wgs_001192.vcf.gz,variant calls,WGS,VCF,false,2270762658,ILO
syn466646572,sample83551_wgs_001193.fastq.gz,variant calls,WGS,FASTQ,false,73041108105,CDCP
syn119129991,sample46125_wgs_001194.fastq.gz,variant calls,WGS,FASTQ,false,136374460690,LG
syn945721498,sample13021_scrnaseq_001195.fastq.gz,gene expression,scRNAseq,FASTQ,false,1763195505,HSDOA
syn615108598,sample34218_wes_001196.bam,variant calls,WES,BAM,false,11121909740,CDCP
syn537884771,sample33896_wgs_001197.fastq.gz,variant calls,WGS,FASTQ,false,89079540829,ILO
syn717450405,sample99318_scrnaseq_001198.counts.csv,gene expression,scRNAseq,processed counts (CSV),false,383820927,LLFS
syn132118332,sample62656_wgs_001199.fastq.gz,variant calls,WGS,FASTQ,false,144074686302,LLFS
syn500103673,sample3750_wgs_001200.fastq.gz,variant calls,WGS,FASTQ,false,72764452709,CDCP
syn406302429,sample44096_wgs_001201.cram,variant calls,WGS,CRAM,false,146706183162,ILO
syn124272704,sample94975_rnaseq_001202.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3232536822,CDCP
syn498976273,sample49224_metabolomics_001203.mzML,metabolite levels,metabolomics,mzML,false,725164297,LC
syn705379064,sample11012_metabolomics_001204.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,230369976,HSDOA
syn895667837,sample47584_rnaseq_001205.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3886205358,CDCP
syn524673925,sample42627_rnaseq_001206.fastq.gz,gene expression,RNAseq,FASTQ,false,4303536870,ILO
syn25412017,sample70314_wgs_001207.fastq.gz,variant calls,WGS,FASTQ,false,72725668789,CDCP
syn200806119,sample66926_wgs_001208.cram,variant calls,WGS,CRAM,false,117753000880,LLFS
syn190760154,sample3476_wes_001209.bam,variant calls,WES,BAM,false,17788482533,LLFS
syn602343009,sample54988_rnaseq_001210.counts.csv,gene expression,RNAseq,processed counts (CSV),false,1120667061,LC
syn717496609,sample9579_wgs_001211.fastq.gz,variant calls,WGS,FASTQ,false,43511046629,ILO
syn449803884,sample56081_wgs_001212.cram,variant calls,WGS,CRAM,false,88525926358,LG
syn917576945,sample36671_proteomics_001213.counts.csv,protein abundance,proteomics,processed counts (CSV),false,1442262583,HSDOA
syn930932,sample26990_methylation_array_001214.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,168090462,HSDOA
syn602711086,sample99050_proteomics_001215.counts.csv,protein abundance,proteomics,processed counts (CSV),false,2639344074,CDCP
syn597612256,sample15721_proteomics_001216.mzML,protein abundance,proteomics,mzML,false,1575345935,CDCP
syn40725312,sample40469_methylation_array_001217.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,767640734,CDCP
syn762930592,sample60395_scrnaseq_001218.counts.csv,gene expression,scRNAseq,processed counts (CSV),false,1148632183,ASDOEL
syn565075867,sample68014_wgs_001219.fastq.gz,variant calls,WGS,FASTQ,false,9286328903,LLFS
syn662628971,sample85196_rnaseq_001220.bam,gene expression,RNAseq,BAM,false,6612794874,CDCP
syn930684146,sample86077_metabolomics_001221.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,159145066,CDCP
syn7341472,sample49534_proteomics_001222.counts.csv,protein abundance,proteomics,processed counts (CSV),false,4045276502,LG
syn379717060,sample15569_wes_001223.fastq.gz,variant calls,WES,FASTQ,false,10554583190,LG
syn741398774,sample54135_wes_001224.bam,variant calls,WES,BAM,false,8327908324,LLFS
syn436546838,sample1967_rnaseq_001225.bam,gene expression,RNAseq,BAM,false,2498716088,LLFS
syn769309228,sample69702_metabolomics_001226.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,153809120,LG
syn365109522,sample20443_wgs_001227.fastq.gz,variant calls,WGS,FASTQ,false,48826253385,ASDOEL
syn998483440,sample89577_wes_001228.vcf.gz,variant calls,WES,VCF,false,17528634043,ASDOEL
syn138420407,sample43562_wgs_001229.cram,variant calls,WGS,CRAM,false,135423621550,LLFS
syn725534439,sample6438_wgs_001230.fastq.gz,variant calls,WGS,FASTQ,false,3661543560,LLFS
syn347836965,sample19696_methylation_array_001231.idat,DNA methylation,methylation array,IDAT,false,338323859,LLFS
syn279307164,sample21590_wgs_001232.fastq.gz,variant calls,WGS,FASTQ,false,148763234187,LLFS
syn770195032,sample30473_wgs_001233.fastq.gz,variant calls,WGS,FASTQ,false,139117291941,ILO
syn532631416,sample18535_wgs_001234.fastq.gz,variant calls,WGS,FASTQ,false,98952232690,LG
syn944281823,sample27086_wgs_001235.fastq.gz,variant calls,WGS,FASTQ,false,83618865118,ILO
syn866081546,sample93006_wgs_001236.cram,variant calls,WGS,CRAM,false,70539221688,ASDOEL
syn47116979,sample25035_scrnaseq_001237.bam,gene expression,scRNAseq,BAM,false,1765313408,LLFS
syn762733093,sample55163_rnaseq_001238.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3634232373,LG
syn904156731,sample67306_rnaseq_001239.fastq.gz,gene expression,RNAseq,FASTQ,false,2051555006,ILO
syn573689030,sample31570_wgs_001240.cram,variant calls,WGS,CRAM,false,77576721839,LLFS
syn397323762,sample27622_wes_001241.vcf.gz,variant calls,WES,VCF,false,15738675780,LC
syn908029058,sample28081_rnaseq_001242.fastq.gz,gene expression,RNAseq,FASTQ,false,7727902290,ASDOEL
syn280672570,sample52108_metabolomics_001243.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1821988488,LLFS
syn380654097,sample99896_methylation_array_001244.idat,DNA methylation,methylation array,IDAT,false,688329983,LLFS
syn933963882,sample57737_wgs_001245.vcf.gz,variant calls,WGS,VCF,false,69321317043,ILO
syn349797211,sample26492_metabolomics_001246.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,355508036,HSDOA
syn957191040,sample27952_wes_001247.fastq.gz,variant calls,WES,FASTQ,false,1034331189,LG
syn314481891,sample89462_wgs_001248.vcf.gz,variant calls,WGS,VCF,false,102191955137,LG
syn134530581,sample80536_rnaseq_001249.bam,gene expression,RNAseq,BAM,false,3994572920,ILO
syn331990988,sample56963_wgs_001250.fastq.gz,variant calls,WGS,FASTQ,false,44888496937,CDCP
syn337823325,sample43465_wes_001251.bam,variant calls,WES,BAM,false,10725227898,LC
syn562908079,sample11753_rnaseq_001252.counts.csv,gene expression,RNAseq,processed counts (CSV),false,7689006014,HSDOA
syn447483660,sample18819_metabolomics_001253.mzML,metabolite levels,metabolomics,mzML,false,491464511,ILO
syn840100713,sample46008_wes_001254.fastq.gz,variant calls,WES,FASTQ,false,7045197997,LG
syn830847282,sample76593_rnaseq_001255.bam,gene expression,RNAseq,BAM,false,674247031,LG
syn338623230,sample35936_methylation_array_001256.idat,DNA methylation,methylation array,IDAT,false,862114232,ASDOEL
syn474660147,sample50929_proteomics_001257.mzML,protein abundance,proteomics,mzML,false,4710900139,CDCP
syn994226751,sample94926_metabolomics_001258.mzML,metabolite levels,metabolomics,mzML,false,1069907665,HSDOA
syn816526595,sample8280_wes_001259.vcf.gz,variant calls,WES,VCF,false,3893162763,CDCP
syn168496552,sample22011_metabolomics_001260.mzML,metabolite levels,metabolomics,mzML,false,1099165306,LC
syn993349060,sample76312_wgs_001261.cram,variant calls,WGS,CRAM,false,31204612005,LLFS
syn405167661,sample54105_rnaseq_001262.fastq.gz,gene expression,RNAseq,FASTQ,false,6560892103,LC
syn572815367,sample26114_metabolomics_001263.mzML,metabolite levels,metabolomics,mzML,false,1797504134,LLFS
syn274290630,sample46773_wes_001264.bam,variant calls,WES,BAM,false,1616122546,CDCP
syn585089270,sample53921_methylation_array_001265.idat,DNA methylation,methylation array,IDAT,false,822451536,LG
syn200513231,sample83144_proteomics_001266.mzML,protein abundance,proteomics,mzML,false,3359225792,HSDOA
syn485887327,sample75995_wgs_001267.cram,variant calls,WGS,CRAM,false,133621612086,LG
syn692700074,sample68701_metabolomics_001268.mzML,metabolite levels,metabolomics,mzML,false,1661983513,CDCP
syn60298104,sample98192_proteomics_001269.counts.csv,protein abundance,proteomics,processed counts (CSV),false,3406162887,ILO
syn981876742,sample95876_scrnaseq_001270.fastq.gz,gene expression,scRNAseq,FASTQ,false,1269923289,LC
syn259487371,sample82542_wes_001271.vcf.gz,variant calls,WES,VCF,false,6176875283,ILO
syn405679632,sample79900_rnaseq_001272.counts.csv,gene expression,RNAseq,processed counts (CSV),false,5440995204,LLFS
syn447184668,sample66014_rnaseq_001273.bam,gene expression,RNAseq,BAM,false,6732525636,LC
syn858751591,sample90153_metabolomics_001274.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,304181587,ILO
syn674643379,sample72483_rnaseq_001275.bam,gene expression,RNAseq,BAM,false,6636079454,ASDOEL
syn248581303,sample98674_wgs_001276.fastq.gz,variant calls,WGS,FASTQ,false,91332365113,CDCP
syn364791989,sample47861_rnaseq_001277.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3825126919,HSDOA
syn711454398,sample58926_wes_001278.bam,variant calls,WES,BAM,false,312095916,CDCP
syn901519164,sample86585_proteomics_001279.mzML,protein abundance,proteomics,mzML,false,1136014356,LG
syn180954531,sample83543_proteomics_001280.mzML,protein abundance,proteomics,mzML,false,169841307,LG
syn367482908,sample8399_wgs_001281.fastq.gz,variant calls,WGS,FASTQ,false,70735506167,LG
syn85043779,sample68307_proteomics_001282.counts.csv,protein abundance,proteomics,processed counts (CSV),false,3170609237,LG
syn848490914,sample60482_proteomics_001283.counts.csv,protein abundance,proteomics,processed counts (CSV),false,3478473634,CDCP
syn929293127,sample22254_wgs_001284.vcf.gz,variant calls,WGS,VCF,false,62348508530,LC
syn125021613,sample6018_metabolomics_001285.mzML,metabolite levels,metabolomics,mzML,false,1647594518,LC
syn465626580,sample26533_wgs_001286.vcf.gz,variant calls,WGS,VCF,false,109063690177,LLFS
syn30552585,sample39745_scrnaseq_001287.fastq.gz,gene expression,scRNAseq,FASTQ,false,1474531916,HSDOA
syn761328261,sample6798_rnaseq_001288.counts.csv,gene expression,RNAseq,processed counts (CSV),false,891655117,LG
syn492262718,sample31442_rnaseq_001289.bam,gene expression,RNAseq,BAM,false,7698338890,HSDOA
syn29655514,sample89347_proteomics_001290.mzML,protein abundance,proteomics,mzML,false,1291093142,CDCP
syn911875929,sample95989_metabolomics_001291.mzML,metabolite levels,metabolomics,mzML,false,1437106685,ASDOEL
syn951470243,sample11639_wgs_001292.fastq.gz,variant calls,WGS,FASTQ,false,104364848965,LLFS
syn351063180,sample89068_rnaseq_001293.counts.csv,gene expression,RNAseq,processed counts (CSV),false,4315045121,LLFS
syn636530097,sample90592_rnaseq_001294.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3909440100,ILO
syn815105333,sample54789_wgs_001295.cram,variant calls,WGS,CRAM,false,38208453410,LC
syn947194897,sample90458_methylation_array_001296.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,526685637,ASDOEL
syn778684131,sample69643_wgs_001297.cram,variant calls,WGS,CRAM,false,146054118278,LG
syn258921264,sample91432_wes_001298.vcf.gz,variant calls,WES,VCF,false,14188622447,ASDOEL
syn684226716,sample28936_methylation_array_001299.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,871998632,LC
syn918838097,sample11551_wes_001300.bam,variant calls,WES,BAM,false,19139430225,LLFS
syn500611185,sample46609_rnaseq_001301.counts.csv,gene expression,RNAseq,processed counts (CSV),false,7926988310,LLFS
syn683989515,sample96247_rnaseq_001302.bam,gene expression,RNAseq,BAM,false,2703492833,CDCP
syn469534074,sample78718_methylation_array_001303.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,981910448,CDCP
syn990626368,sample24781_wgs_001304.cram,variant calls,WGS,CRAM,false,122790728008,LG
syn888992233,sample36488_rnaseq_001305.bam,gene expression,RNAseq,BAM,false,1453273793,LG
syn832830761,sample98694_methylation_array_001306.idat,DNA methylation,methylation array,IDAT,false,251088084,LLFS
syn162209803,sample50705_rnaseq_001307.fastq.gz,gene expression,RNAseq,FASTQ,false,4817481733,ILO
syn735591292,sample58086_methylation_array_001308.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,140996888,HSDOA
syn407658179,sample58122_metabolomics_001309.mzML,metabolite levels,metabolomics,mzML,false,1878637509,CDCP
syn221260509,sample93216_metabolomics_001310.mzML,metabolite levels,metabolomics,mzML,false,111938493,ILO
syn827678167,sample39632_methylation_array_001311.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,804876688,LLFS
syn611805661,sample66051_scrnaseq_001312.bam,gene expression,scRNAseq,BAM,false,2031611633,ASDOEL
syn586643122,sample20325_wgs_001313.vcf.gz,variant calls,WGS,VCF,false,35318258670,CDCP
syn546158899,sample58788_methylation_array_001314.idat,DNA methylation,methylation array,IDAT,false,542856406,LLFS
syn649041510,sample36842_methylation_array_001315.idat,DNA methylation,methylation array,IDAT,false,678235719,HSDOA
syn458521446,sample6957_wes_001316.bam,variant calls,WES,BAM,false,16217797075,CDCP
syn954693899,sample79486_rnaseq_001317.bam,gene expression,RNAseq,BAM,false,2469156597,HSDOA
syn599596342,sample26104_rnaseq_001318.counts.csv,gene expression,RNAseq,processed counts (CSV),false,1324468697,ILO
syn257458616,sample16568_wes_001319.vcf.gz,variant calls,WES,VCF,false,7524455159,CDCP
syn453107893,sample51078_metabolomics_001320.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,267692722,ASDOEL
syn114875578,sample74147_wes_001321.vcf.gz,variant calls,WES,VCF,false,9080407213,ILO
syn106013662,sample26237_rnaseq_001322.fastq.gz,gene expression,RNAseq,FASTQ,false,3115921482,LG
syn748981913,sample63249_rnaseq_001323.counts.csv,gene expression,RNAseq,processed counts (CSV),false,2882241281,HSDOA
syn126613397,sample51469_metabolomics_001324.mzML,metabolite levels,metabolomics,mzML,false,396604430,ASDOEL
syn410230969,sample70229_methylation_array_001325.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,602072898,LC
syn681273059,sample54807_wgs_001326.cram,variant calls,WGS,CRAM,false,60653552628,LLFS
syn742447794,sample32953_wes_001327.vcf.gz,variant calls,WES,VCF,false,9583884260,LC
syn165014224,sample63450_wgs_001328.vcf.gz,variant calls,WGS,VCF,false,119562350956,LG
syn254159343,sample40198_rnaseq_001329.fastq.gz,gene expression,RNAseq,FASTQ,false,1578351783,HSDOA
syn906806600,sample41635_metabolomics_001330.mzML,metabolite levels,metabolomics,mzML,false,217940733,LG
syn307282541,sample67945_methylation_array_001331.idat,DNA methylation,methylation array,IDAT,false,472508312,LLFS
syn372360491,sample90620_rnaseq_001332.counts.csv,gene expression,RNAseq,processed counts (CSV),false,4101127686,LC
